# Generated from the following BioVelo query on EcoCyc, 11:22am, November 4, 2024: html-sort-ascending(html-table-headers([(x^?name, x^?frame-id, (regulators-of-site x), Evidence) : x<-ECOLI^^DNA-Binding-Sites, !(classp x), Evidence := (evidence x), [e:e<-Evidence]], ("Site", "Frame ID", "Regulators",  "Evidence")), 2)
PuuR DNA-binding-site 84.5 bases upstream of puuAp	BS0-8342	DNA-binding transcriptional repressor PuuR,PuuR-putrescine,putrescine	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-IC,EV-IC,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-IC,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
ArcA-Pasp54 DNA-binding-site (BS0-9500)	BS0-9500	DNA-binding transcriptional dual regulator ArcA,DNA-binding transcriptional dual regulator ArcA-phosphorylated	EV-EXP-CHIP-CHIP,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-MICROARRAY,EV-EXP-IEP-MICROARRAY
CRP-cyclic-AMP DNA-binding transcriptional dual regulator DNA-binding-site 402.5 bases upstream of fumAp	BS0-6960	DNA-binding transcriptional dual regulator CRP,DNA-binding transcriptional  repressor CRP-Sxy,DNA-binding transcriptional dual regulator CRP,CRP-cyclic-AMP DNA-binding transcriptional dual regulator,cyclic-AMP	EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
PdhR DNA-binding-site 21 bases upstream of fecAp	BS0-7312	DNA-binding transcriptional dual regulator PdhR,PdhR-pyruvate,pyruvate	EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
OmpR-P DNA-binding-site (BS0-10633)	BS0-10633	OmpR-Phosphorylated,DNA-binding transcriptional dual regulator OmpR-phosphorylated	EV-EXP-CHIP-EXO-MANUAL,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-RNA-SEQ
ArcA-Pasp54 DNA-binding-site regulating kgtP	BS0-9013	DNA-binding transcriptional dual regulator ArcA,DNA-binding transcriptional dual regulator ArcA-phosphorylated	EV-EXP-CHIP-CHIP,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-MICROARRAY
Fnr DNA-binding-site 106.5 bases upstream of narXp	BS117	DNA-binding transcriptional dual regulator FNR,DNA-binding transcriptional dual regulator FNR	EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-CHIP-CHIP,EV-EXP-IDA-BINDING-OF-CELLULAR-EXTRACTS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-MICROARRAY
NarP-Pasp59 DNA-binding-site 50 bases upstream of ytfEp	BS0-7452	DNA-binding transcriptional dual regulator NarP,DNA-binding transcriptional dual regulator NarP-phosphorylated	EV-COMP-AINF-SIMILAR-TO-CONSENSUS
Lrp DNA-binding-site (BS0-10320)	BS0-10320	DNA-binding transcriptional dual regulator Lrp,DNA-binding transcriptional dual regulator Lrp-L-leucine,L-leucine	EV-EXP-CHIP-SEQ,EV-EXP-IEP-RNA-SEQ
Lrp DNA-binding-site (BS0-10249)	BS0-10249	DNA-binding transcriptional dual regulator Lrp,DNA-binding transcriptional dual regulator Lrp-L-leucine,L-leucine	EV-EXP-CHIP-SEQ,EV-EXP-IEP-RNA-SEQ
Nac DNA-binding-site (BS0-9819)	BS0-9819	DNA-binding transcriptional dual regulator Nac	EV-EXP-CHIP-SEQ,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-RNA-SEQ
Lrp DNA-binding-site 1818 bases upstream of oppAp	BS00534	DNA-binding transcriptional dual regulator Lrp,DNA-binding transcriptional dual regulator Lrp-L-leucine,L-leucine	EV-EXP-CHIP-SEQ,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-RNA-SEQ
CRP-cyclic-AMP DNA-binding transcriptional dual regulator DNA-binding-site 41.5 bases downstream of crpp1	BS00753	DNA-binding transcriptional dual regulator CRP,DNA-binding transcriptional  repressor CRP-Sxy,DNA-binding transcriptional dual regulator CRP,CRP-cyclic-AMP DNA-binding transcriptional dual regulator,cyclic-AMP	EV-EXP-IMP-SITE-MUTATION,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Nac DNA-binding-site regulating kduI	BS0-8837	DNA-binding transcriptional dual regulator Nac	EV-EXP-CHIP-SEQ,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-RNA-SEQ
ArsR DNA-binding-site 41.5 bases upstream of arsRp	BS0-7331	DNA-binding transcriptional repressor ArsR,ArsR-antimonite,ArsR-arsenite,DNA-binding transcriptional repressor ArsR	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
H-NS DNA-binding-site 84 bases downstream of proVp3	BS0-4426	DNA-binding transcriptional dual regulator H-NS	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS-EMSA,EV-EXP-IMP-SITE-MUTATION,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-QRTPCR
Fis DNA-binding-site 93 bases upstream of valUp	BS0-7738	DNA-binding transcriptional dual regulator Fis,DNA-binding transcriptional dual regulator Fis	EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IMP-SITE-MUTATION
DNA-binding transcriptional dual regulator Fur DNA-binding-site (BS0-10974)	BS0-10974	DNA-binding transcriptional dual regulator Fur,[2Fe-2S] cluster DNA-binding transcriptional dual regulator,Fe<sup>2+</sup>	EV-EXP-CHIP-EXO-MANUAL,EV-EXP-IEP-RNA-SEQ
Fnr DNA-binding-site (BS0-9709)	BS0-9709	DNA-binding transcriptional dual regulator FNR,DNA-binding transcriptional dual regulator FNR	EV-EXP-CHIP-CHIP,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-MICROARRAY
CRP-cyclic-AMP DNA-binding transcriptional dual regulator DNA-binding-site 118.5 bases downstream of cirAp1	BS00542	DNA-binding transcriptional dual regulator CRP,DNA-binding transcriptional  repressor CRP-Sxy,DNA-binding transcriptional dual regulator CRP,CRP-cyclic-AMP DNA-binding transcriptional dual regulator,cyclic-AMP	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Fis DNA-binding-site 50 bases upstream of rnpBp	BS0-6997	DNA-binding transcriptional dual regulator Fis,DNA-binding transcriptional dual regulator Fis	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
DNA-binding transcriptional dual regulator Fur DNA-binding-site 2 bases upstream of fesp	BS0-7324	DNA-binding transcriptional dual regulator Fur,[2Fe-2S] cluster DNA-binding transcriptional dual regulator,Fe<sup>2+</sup>	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-CHIP-EXO,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-CHIP-EXO-MANUAL,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-RNA-SEQ,EV-EXP-IEP-RNA-SEQ,EV-EXP-IEP-RNA-SEQ,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-RNA-SEQ
DNA-binding transcriptional dual regulator Fur DNA-binding-site (BS0-10917)	BS0-10917	DNA-binding transcriptional dual regulator Fur,[2Fe-2S] cluster DNA-binding transcriptional dual regulator,Fe<sup>2+</sup>	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-CHIP-SEQ,EV-EXP-IEP-RNA-SEQ,EV-EXP-IEP-RNA-SEQ
Nac DNA-binding-site regulating abgR	BS0-8814	DNA-binding transcriptional dual regulator Nac	EV-EXP-CHIP-SEQ,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-RNA-SEQ,EV-EXP-IEP-RNA-SEQ
MqsA DNA-binding-site 74 bases downstream of mqsRp1	BS0-7879	antitoxin of the MqsRA TA system / DNA-binding transcriptional repressor MqsA,MqsA-MqsR antitoxin/toxin complex	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
TyrR-tyr DNA-binding-site 31 bases downstream of aroLp1	BS00029	DNA-binding transcriptional dual regulator TyrR,DNA-binding transcriptional repressor TyrR-L-tyrosine,DNA-binding transcriptional repressor TyrR-L-phenylalanine,L-tyrosine,L-phenylalanine	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IMP-SITE-MUTATION,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
GadX DNA-binding-site 70.5 bases upstream of slpp	BS0-8751	DNA-binding transcriptional dual regulator GadX	EV-EXP-CHIP-EXO-MANUAL,EV-COMP-HINF,EV-EXP-IEP-RNA-SEQ
GlaR DNA-binding-site (BS0-9651)	BS0-9651	DNA-binding transcriptional repressor GlaR,GlaR-glutarate,glutarate	EV-EXP-CHIP-SEQ,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-RNA-SEQ,EV-EXP-IEP-RNA-SEQ
CRP-cyclic-AMP DNA-binding transcriptional dual regulator DNA-binding-site 26.5 bases upstream of ugpBp2	BS00741	DNA-binding transcriptional dual regulator CRP,DNA-binding transcriptional  repressor CRP-Sxy,DNA-binding transcriptional dual regulator CRP,CRP-cyclic-AMP DNA-binding transcriptional dual regulator,cyclic-AMP	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS
CRP-cyclic-AMP DNA-binding transcriptional dual regulator DNA-binding-site regulating uxuRp	BS0-3927	DNA-binding transcriptional dual regulator CRP,DNA-binding transcriptional  repressor CRP-Sxy,DNA-binding transcriptional dual regulator CRP,CRP-cyclic-AMP DNA-binding transcriptional dual regulator,cyclic-AMP	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
YidZ DNA-binding-site (BS0-10533)	BS0-10533	DNA-binding transcriptional dual regulator YidZ	EV-EXP-CHIP-EXO-MANUAL,EV-EXP-IEP-RNA-SEQ
IHF DNA-binding-site 153 bases upstream of acsp	BS0-2749	integration host factor subunit &alpha;,integration host factor subunit &beta;,DNA-binding transcriptional dual regulator IHF	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IMP-SITE-MUTATION,EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-EXP-IMP-SITE-MUTATION,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IMP-SITE-MUTATION,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
ArcA-Pasp54 DNA-binding-site (BS0-9478)	BS0-9478	DNA-binding transcriptional dual regulator ArcA,DNA-binding transcriptional dual regulator ArcA-phosphorylated	EV-EXP-CHIP-CHIP,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-MICROARRAY
DNA-binding transcriptional dual regulator Fur DNA-binding-site (BS0-10830)	BS0-10830	DNA-binding transcriptional dual regulator Fur,[2Fe-2S] cluster DNA-binding transcriptional dual regulator,Fe<sup>2+</sup>	EV-EXP-CHIP-EXO,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-RNA-SEQ
CRP-cyclic-AMP DNA-binding transcriptional dual regulator DNA-binding-site 89.5 bases upstream of nupCp	BS82	DNA-binding transcriptional dual regulator CRP,DNA-binding transcriptional  repressor CRP-Sxy,DNA-binding transcriptional dual regulator CRP,CRP-cyclic-AMP DNA-binding transcriptional dual regulator,cyclic-AMP	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
PunR DNA-binding-site (BS0-10505)	BS0-10505	DNA-binding transcriptional activator PunR	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-GSELEX,EV-EXP-IEP-RNA-SEQ
Rob DNA-binding-site (BS0-10739)	BS0-10739	DNA-binding transcriptional dual regulator Rob	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS-EMSA,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-QRTPCR
ZraR-Pasp56 DNA-binding-site (BS0-10477)	BS0-10477	DNA-binding transcriptional activator ZraR,DNA-binding transcriptional activator ZraR-phosphorylated	EV-EXP-CHIP-SEQ-MANUAL,EV-COMP-AINF,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
H-NS DNA-binding-site 118 bases upstream of hdeAp2	BS0-6482	DNA-binding transcriptional dual regulator H-NS	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Lrp DNA-binding-site (BS0-10390)	BS0-10390	DNA-binding transcriptional dual regulator Lrp,DNA-binding transcriptional dual regulator Lrp-L-leucine,L-leucine	EV-EXP-CHIP-SEQ,EV-EXP-IEP-RNA-SEQ
Nac DNA-binding-site (BS0-9792)	BS0-9792	DNA-binding transcriptional dual regulator Nac	EV-EXP-CHIP-SEQ,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-RNA-SEQ
NhaR-Na+ DNA-binding-site regulating rrsAp1	BS0-10764	DNA-binding transcriptional activator NhaR,NhaR-Na<SUP>+</SUP> DNA-binding transcriptional activator,Na<SUP>+</SUP>	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS-EMSA,EV-EXP-IEP-BETA-GAL
Nac DNA-binding-site regulating mltD	BS0-8840	DNA-binding transcriptional dual regulator Nac	EV-EXP-CHIP-SEQ,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-RNA-SEQ
ArcA-Pasp54 DNA-binding-site 17 bases upstream of fadIp	BS0-7307	DNA-binding transcriptional dual regulator ArcA,DNA-binding transcriptional dual regulator ArcA-phosphorylated	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
AraC-arabinose DNA-binding-site 44 bases upstream of araEp	BS00218	DNA-binding transcriptional dual regulator AraC,DNA-binding transcriptional dual regulator AraC,AraC-D-fucose,AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator,D-fucose,&alpha;-L-arabinopyranose	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS
CRP-cyclic-AMP DNA-binding transcriptional dual regulator DNA-binding-site 40.5 bases upstream of gatYp	BS-7092	DNA-binding transcriptional dual regulator CRP,DNA-binding transcriptional  repressor CRP-Sxy,DNA-binding transcriptional dual regulator CRP,CRP-cyclic-AMP DNA-binding transcriptional dual regulator,cyclic-AMP	EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-EXP-IDA-BINDING-OF-CELLULAR-EXTRACTS,EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-EXP-IMP-SITE-MUTATION,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
CRP-cyclic-AMP DNA-binding transcriptional dual regulator DNA-binding-site 40.5 bases upstream of grcAp1	BS-7103	DNA-binding transcriptional dual regulator CRP,DNA-binding transcriptional  repressor CRP-Sxy,DNA-binding transcriptional dual regulator CRP,CRP-cyclic-AMP DNA-binding transcriptional dual regulator,cyclic-AMP	EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Nac DNA-binding-site (BS0-9892)	BS0-9892	DNA-binding transcriptional dual regulator Nac	EV-EXP-CHIP-SEQ,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-RNA-SEQ
ArcA-Pasp54 DNA-binding-site 16 bases downstream of ydeAp	BS0-3489	DNA-binding transcriptional dual regulator ArcA,DNA-binding transcriptional dual regulator ArcA-phosphorylated	EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
NarL-Pasp59 DNA-binding-site 71 bases upstream of narGp	BS114	DNA-binding transcriptional dual regulator NarL,DNA-binding transcriptional dual regulator NarL-phosphorylated	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS-EMSA,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-QRTPCR
NsrR DNA-binding-site 39 bases downstream of ydbDp	BS0-7787	DNA-binding transcriptional regulator NsrR,NsrR-nitric oxide,DNA-binding transcriptional dual regulator NsrR	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Lrp DNA-binding-site (BS0-10166)	BS0-10166	DNA-binding transcriptional dual regulator Lrp,DNA-binding transcriptional dual regulator Lrp-L-leucine,L-leucine	EV-EXP-CHIP-SEQ,EV-EXP-IEP-RNA-SEQ
Fis DNA-binding-site 82 bases upstream of xylFp	BS0-7553	DNA-binding transcriptional dual regulator Fis,DNA-binding transcriptional dual regulator Fis	EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
CRP-cyclic-AMP DNA-binding transcriptional dual regulator DNA-binding-site 70.5 bases upstream of malTp	BS00267	DNA-binding transcriptional dual regulator CRP,DNA-binding transcriptional  repressor CRP-Sxy,DNA-binding transcriptional dual regulator CRP,CRP-cyclic-AMP DNA-binding transcriptional dual regulator,cyclic-AMP	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
DNA-binding transcriptional activator Dan DNA-binding-site regulating ttdRp	BS0-7749	DNA-binding transcriptional activator Dan,Dan transcriptional activator,Dan-L-tartrate DNA-binding transcriptional activator,L-tartrate	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS
Lrp DNA-binding-site (BS0-10270)	BS0-10270	DNA-binding transcriptional dual regulator Lrp,DNA-binding transcriptional dual regulator Lrp-L-leucine,L-leucine	EV-EXP-CHIP-SEQ,EV-EXP-IEP-RNA-SEQ
Lrp DNA-binding-site (BS0-10415)	BS0-10415	DNA-binding transcriptional dual regulator Lrp,DNA-binding transcriptional dual regulator Lrp-L-leucine,L-leucine	EV-EXP-CHIP-SEQ,EV-EXP-IEP-RNA-SEQ
Nac DNA-binding-site 7 bases upstream of asnCp	BS0-1147	DNA-binding transcriptional dual regulator Nac	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
DNA-binding transcriptional dual regulator Fur DNA-binding-site (BS0-10892)	BS0-10892	DNA-binding transcriptional dual regulator Fur,[2Fe-2S] cluster DNA-binding transcriptional dual regulator,Fe<sup>2+</sup>	EV-EXP-CHIP-EXO-MANUAL,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-RNA-SEQ
BasR-Pasp51 DNA-binding-site 2.5 bases downstream of putAp	BS0-8285	DNA-binding transcriptional dual regulator BasR,DNA-binding transcriptional dual regulator BasR-phosphorylated	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS
DcuR-P DNA-binding-site 63 bases upstream of dcuBp2	BS0-7622	DcuR,DNA-binding transcriptional activator DcuR-phosphorylated	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS-EMSA,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
NarL-Pasp59 DNA-binding-site regulating fdhFp	BS0-4181	DNA-binding transcriptional dual regulator NarL,DNA-binding transcriptional dual regulator NarL-phosphorylated	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
DNA-binding transcriptional dual regulator Fur DNA-binding-site 31.5 bases upstream of mntHp	BS0-6061	DNA-binding transcriptional dual regulator Fur,[2Fe-2S] cluster DNA-binding transcriptional dual regulator,Fe<sup>2+</sup>	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-CHIP-EXO-MANUAL,EV-EXP-CHIP-SEQ,EV-EXP-CHIP-EXO-MANUAL,EV-EXP-IGI,EV-EXP-IEP-RNA-SEQ,EV-EXP-IEP-RNA-SEQ,EV-EXP-IEP-RNA-SEQ
CpxR-phosphorylated DNA-binding-site 37 bases upstream of motRp	BS0-31	CpxR-phosphorylated,DNA-binding transcriptional dual regulator CpxR-phosphorylated	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-RTPCR
RutR DNA-binding-site 824.5 bases upstream of gadXp	BS0-7468	Modified DNA-binding transcriptional dual regulator RutR,Modified DNA-binding transcriptional dual regulator RutR,Modified DNA-binding transcriptional dual regulator RutR,RutR-acetylated,DNA-binding transcriptional regulator RutR,DNA-binding transcriptional dual regulator RutR,RutR-thymine,RutR-uracil	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
CRP-cyclic-AMP DNA-binding transcriptional dual regulator DNA-binding-site (BS0-10762)	BS0-10762	DNA-binding transcriptional dual regulator CRP,DNA-binding transcriptional  repressor CRP-Sxy,DNA-binding transcriptional dual regulator CRP,CRP-cyclic-AMP DNA-binding transcriptional dual regulator,cyclic-AMP	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS-EMSA,EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-QRTPCR
ArgR-arg DNA-binding-site (BS0-9155)	BS0-9155	DNA-binding transcriptional dual regulator ArgR,DNA-binding transcriptional dual regulator ArgR,ArgR-L-arginine DNA-binding transcriptional dual regulator,L-arginine	EV-EXP-CHIP-EXO,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-MICROARRAY
Fis DNA-binding-site 27 bases upstream of gadBp2	BS0-7527	DNA-binding transcriptional dual regulator Fis,DNA-binding transcriptional dual regulator Fis	EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
GcvA DNA-binding-site 9 bases downstream of gcvAp	BS0-8200	DNA-binding transcriptional dual regulator GcvA,GcvA-glycine,glycine	EV-EXP-IMP-SITE-MUTATION,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IDA-BINDING-OF-CELLULAR-EXTRACTS,EV-EXP-IDA-BINDING-OF-CELLULAR-EXTRACTS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IMP-SITE-MUTATION,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
MalT-maltotriose-ATP DNA-binding-site 37.5 bases upstream of malZp	BS0-4201	DNA-binding transcriptional activator MalT,DNA-binding transcriptional activator MalT-maltotriose-ATP,maltotriose	EV-COMP-AINF-SIMILAR-TO-CONSENSUS
MraZ DNA-binding-site 18 bases downstream of mraZp	BS0-8422	DNA-binding transcriptional repressor MraZ	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IMP-SITE-MUTATION,EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
OmpR DNA-binding-site regulating cadCp	BS0-8798	DNA-binding transcriptional dual regulator OmpR,OmpR-Phosphorylated,DNA-binding transcriptional dual regulator OmpR,DNA-binding transcriptional dual regulator OmpR-phosphorylated	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
