Rank,gene_callers_id,DSS3_ac_mean_abund,DSS3_glc_mean_abund,DSS3_late_mean_abund,DSS3_early_mean_abund,DSS3_ac_v_DSS3_glc_FOLD_CHANGE_rna,DSS3_ac_v_DSS3_late_FOLD_CHANGE_rna,DSS3_ac_v_DSS3_early_FOLD_CHANGE_rna,DSS3_glc_v_DSS3_late_FOLD_CHANGE_rna,DSS3_glc_v_DSS3_early_FOLD_CHANGE_rna,DSS3_late_v_DSS3_early_FOLD_CHANGE_rna,ANOVA p-value,BH_crit,BH_valid,DSS3_ac_v_DSS3_glc_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_late_v_DSS3_early_Tukey_HSD_adjusted_p,SPO_ID (ACCESSION),KOfam (ACCESSION),KEGG_Module,COG20_FUNCTION,n_matches,frame_id,n_reactions,reaction_ids
3871,2733,114338298.75341,243410346.948667,194898430.353234,319551117.580907,-1.08446244425575,-0.763584082062632,-1.39216779905122,0.320878362193127,-0.307705354795466,-0.628583716988593,0.0727637036878122,0.0445762321510824,False,,,,,,,SPO2738,K03642,,Cell division protein FtsN (FtsN) (PDB:1UTA),1,SPO_RS13910,0.0,
3872,1246,41425822.4343046,57712682.5076246,62410520.319168,90621500.1516893,-0.49609086689988,-0.608197828430523,-1.08475480734721,-0.112106961530642,-0.588663940447332,-0.47655697891669,0.0728122813358392,0.0445877475817595,False,,,,,,,SPO1245,,,"cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases (Crp) (PDB:1FT9)!!!ABC-type multidrug transport system, ATPase and permease component (MdlB) (PDB:2HYD)",1,SPO_RS06340,0.0,
3873,4118,3238839.18991694,7309973.43582408,6183892.74856696,9052540.83924066,-1.15920213851177,-0.91916641131219,-1.43038065860321,0.240035727199583,-0.271178520091439,-0.511214247291022,0.0728287215123323,0.0445992630124366,False,,,,,,,SPOA0220,K15864,"Denitrification, nitrate => nitrogen","Cytochrome c, mono- and diheme variants (CccA) (PDB:1A2S)",1,SPO_RS20935,0.0,
3874,478,17907099.391906,18439148.8144277,26055996.921075,35513610.5826344,-0.0443185973601494,-0.537593629525591,-0.92246684656629,-0.493275032165442,-0.878148249206141,-0.384873217040699,0.0728394503583849,0.0446107784431137,False,,,,,,,SPO0478,,,,1,SPO_RS02410,0.0,
3875,159,91949412.180696,121081406.501108,124632855.438231,212849599.659914,-0.367859344718272,-0.438219773805137,-1.1349166996713,-0.0703604290868646,-0.767057354953035,-0.69669692586617,0.0729547213076803,0.0446222938737908,False,,,,,,,SPO0161,K07684,,"DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains (CitB) (PDB:1A04)",1,SPO_RS00825,0.0,
3876,4321,5913694.71796212,10674475.2980338,9258736.35599909,12774838.7382968,-0.868678196398793,-0.663055142461818,-1.07095967974577,0.205623053936975,-0.202281483346983,-0.407904537283958,0.0730105357605509,0.0446338093044679,False,,,,,,,SPOA0425,K00626,Ethylmalonyl pathway,Acetyl-CoA acetyltransferase (PaaJ) (PDB:1AFW),1,SPO_RS21980,4.0,"ACETYL-COA-ACETYLTRANSFER-RXN, RXN-20154, RXN-20155, RXN-12565"
3877,3364,30020862.6558813,45263437.4362816,34340960.6424616,58803618.434689,-0.599228382937802,-0.195691151010915,-0.911762404988426,0.403537231926886,-0.312534022050623,-0.71607125397751,0.0730864900675299,0.0446453247351451,False,,,,,,,SPO3367,K01619,,Deoxyribose-phosphate aldolase (DeoC) (PDB:1J2W),1,SPO_RS17055,1.0,DEOXYRIBOSE-P-ALD-RXN
3878,3689,9987571.80451127,17842547.3657491,12206354.2574434,20625134.0604039,-0.833515046647324,-0.288625381065742,-0.978633124001977,0.544889665581582,-0.145118077354652,-0.690007742936234,0.0733569396957862,0.0446568401658222,False,,,,,,,SPO3688,K00446,"Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA","Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family (GloA) (PDB:3R4Q) (PUBMED:11830595)!!!Catechol-2,3-dioxygenase (CatE)",1,SPO_RS18710,1.0,1.13.11.15-RXN
3879,734,7802070.51832946,9532979.15677825,9675612.22332458,15938460.1012533,-0.305827899716845,-0.326721630928691,-0.975750022664602,-0.0208937312118457,-0.669922122947756,-0.64902839173591,0.0733816125393215,0.0446683555964993,False,,,,,,,SPO0735,K02618,"Phenylacetate degradation, phenylaxetate => acetyl-CoA/succinyl-CoA",Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase (AdhE) (PDB:1A4S)!!!Acyl-CoA dehydratase PaaZ (MaoC) (PDB:5ZY8),1,SPO_RS03710,2.0,"RXNMETA-12672, RXNMETA-12671"
3880,3337,24262205.8254986,34442961.0016192,30253852.8794191,50660046.5431711,-0.507108240914281,-0.318385537752845,-1.000433252298,0.188722703161435,-0.493325011383728,-0.682047714545163,0.0734041308511943,0.0446798710271764,False,,,,,,,SPO3340,,,"DNA-binding transcriptional regulator, GntR family (GntR) (PDB:3FMS)",1,SPO_RS16920,0.0,
3881,3419,79324282.4724855,73644157.857828,77987971.8478641,154908597.759917,0.103879972758104,0.024890958012282,-0.872702692990859,-0.0789890147458223,-0.976582665748964,-0.897593651003141,0.0734713903339511,0.0446913864578535,False,,,,,,,SPO3422,K07157,,"Uncharacterized conserved protein, LON_N-like domain, ASCH/PUA-like superfamily (LON/PUA) (PDB:1ZBO)",1,SPO_RS17325,0.0,
3882,2083,889819943.257726,1228103127.82068,1382942123.48726,1953646863.56605,-0.487762812965925,-0.663318796527683,-1.09775115673379,-0.175555983561757,-0.60998834376787,-0.434432360206113,0.0736695643611475,0.0447029018885306,False,,,,,,,SPO2081,K03666,,sRNA-binding regulator protein Hfq (Hfq) (PDB:1HK9),1,SPO_RS10555,0.0,
3883,3809,116537742.305764,187391238.369751,143759484.151417,227621538.358445,-0.682850314060292,-0.300011579098516,-0.905341136088829,0.382838734961776,-0.222490822028536,-0.605329556990312,0.0737458029136265,0.0447144173192077,False,,,,,,,SPO3807,,,,1,SPO_RS19315,0.0,
3884,3785,2901890.91720819,3272480.68719975,3818719.44270646,5536715.51424357,-0.15430427205781,-0.39478377760215,-0.874298433904744,-0.240479505544339,-0.719994161846933,-0.479514656302594,0.0737483126547931,0.0447259327498848,False,,,,,,,SPO3783,K17324,,"ABC-type sugar transport system, ATPase component MalK (MalK) (PDB:2ONK)",1,SPO_RS19200,0.0,
3885,3217,66872280.8521303,89413661.2538409,58343397.0273353,116273190.648367,-0.409418748062005,0.212193702157289,-0.733228542607818,0.621612450219295,-0.323809794545812,-0.945422244765108,0.0738831747749558,0.0447374481805619,False,,,,,,,SPO3221,,,,1,SPO_RS16315,0.0,
3886,1491,68779502.5237675,75279328.6563659,103148734.698698,143570854.107085,-0.146815053460624,-0.601269188130356,-1.00089925118692,-0.454454134669731,-0.854084197726301,-0.399630063056569,0.0739526340559359,0.044748963611239,False,,,,,,,SPO1488,,,"DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains (CitB) (PDB:1A04)",1,SPO_RS07580,0.0,
3887,515,45150134.5963188,79347416.037382,93327459.0974675,89856199.0173713,-0.820421358751136,-1.05284978050756,-0.934968744579737,-0.232428421756427,-0.114547385828601,0.117881035927826,0.0741556134380461,0.0447604790419161,False,,,,,,,SPO0513,,,,1,SPO_RS02590,0.0,
3888,1665,162890137.889127,239835637.58427,214399091.013637,445376495.693776,-0.55779482035744,-0.388200111914617,-1.34089214780028,0.169594708442822,-0.783097327442842,-0.952692035885665,0.0744648637521312,0.0447719944725932,False,,,,,,,SPO1664,K02838,,Ribosome recycling factor (Frr) (PDB:1DD5),1,SPO_RS08455,0.0,
3889,1044,321447361.017446,267910612.241262,342057922.386624,535360474.2933,0.264922378702959,-0.0898167229530244,-0.659310893910067,-0.354739101655983,-0.924233272613026,-0.569494170957042,0.074519337302891,0.0447835099032703,False,,,,,,,SPO1044a,,,,1,SPO_RS05270,0.0,
3890,4138,352296.109022556,533828.499674317,1999526.40521554,1365189.02629733,-0.578072660218346,-2.22214470429429,-1.93888816101151,-1.64407204407594,-1.36081550079317,0.283256543282774,0.074757930915318,0.0447950253339475,False,,,,,,,SPOA0240,K11690,,"TRAP-type C4-dicarboxylate transport system, large permease component (DctQ)",1,SPO_RS21035,0.0,
3891,3191,34472062.5420956,58996649.9055425,41429397.8925135,73741307.0759329,-0.772325378874303,-0.264917662852496,-1.01550566176018,0.507407716021806,-0.243180282885884,-0.75058799890769,0.0748738458080783,0.0448065407646246,False,,,,,,,SPO3195,,,Acetoin utilization deacetylase AcuC or a related deacetylase (AcuC) (PDB:1C3P),1,SPO_RS16185,0.0,
3892,2946,29402948.3562844,40538269.2499058,34169281.1724849,64486944.2346067,-0.463477891003041,-0.218347070521399,-1.04974162013432,0.245130820481641,-0.586263729131285,-0.831394549612927,0.0748965763286476,0.0448180561953017,False,,,,,,,SPO2950,K06872,,"Uncharacterized membrane protein YgcG, contains a TPM-fold domain (YgcG) (PDB:2KW7)",1,SPO_RS22285,0.0,
3893,3344,191521836.128533,458065088.704578,352860410.928348,503882432.825796,-1.26624531804613,-0.888047977878635,-1.3122819348872,0.378197340167503,-0.0460366168410679,-0.424233957008571,0.0750477683322163,0.0448295716259788,False,,,,,,,SPO3347,,,"Uncharacterized conserved protein YecT, DUF1311 family (YecT) (PDB:3GI7)",1,SPO_RS16955,0.0,
3894,2830,987471.788581623,1180244.51919676,1084803.41249838,1992936.94109496,-0.256616821590085,-0.12398571548525,-0.930931833675927,0.132631106104835,-0.674315012085841,-0.806946118190676,0.0752900648680878,0.0448410870566559,False,,,,,,,SPO2834,K02033,,"ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppB)",1,SPO_RS14395,0.0,
3895,3788,2993381.57382955,3369813.19376825,3595060.55464902,6280225.21841142,-0.149736260603827,-0.253942549646051,-0.997817258298969,-0.104206289042224,-0.848080997695142,-0.743874708652917,0.0753094666475626,0.044852602487333,False,,,,,,,SPO3786,K02026,,"ABC-type glycerol-3-phosphate transport system, permease component (UgpE) (PDB:1VR4)",1,SPO_RS19215,0.0,
3896,2706,2915826.68364459,4344578.02933725,3672109.56404592,5961706.104868,-0.579239072118912,-0.339998722232596,-0.98449049642998,0.239240349886316,-0.405251424311067,-0.644491774197383,0.0755373988401661,0.0448641179180101,False,,,,,,,SPO2710,K23465,"Catechol ortho-cleavage, catechol => 3-oxoadipate","2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold (MenH) (PDB:4MYS)",1,SPO_RS13745,0.0,
3897,4272,12069597.7323692,19414853.2979632,15022738.860257,25020748.8144689,-0.689881768682944,-0.323541173993302,-1.00413087719919,0.366340594689642,-0.314249108516246,-0.680589703205889,0.0755895114406808,0.0448756333486872,False,,,,,,,SPOA0375,K00375,,"DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain (ARO8) (PDB:2R2N)",1,SPO_RS21735,0.0,
3898,549,10141374.0824857,10443834.2097103,7887398.17389641,16162140.4720429,0.00129232405990009,0.363238188468624,-0.626819917742398,0.361945864408724,-0.628112241802298,-0.990058106211023,0.0756668023756435,0.0448871487793643,False,,,,,,,SPO0547,K07491,,REP element-mobilizing transposase RayT (RAYT) (PDB:4ER8),1,SPO_RS02760,1.0,RXN0-5131
3899,1632,28338526.091228,27429077.5729329,27954166.809583,52525958.2790275,0.0290493177983997,0.0043492044397233,-0.824286170137927,-0.0247001133586763,-0.853335487936327,-0.82863537457765,0.0759844003572606,0.0448986642100414,False,,,,,,,SPO1629,,,Uncharacterized membrane protein,1,SPO_RS08285,0.0,
3900,2012,4188104.84630998,6840578.5193562,6797752.11772637,9964139.79013808,-0.695123732369555,-0.693623267013318,-1.18157496842102,0.00150046535623715,-0.486451236051472,-0.487951701407709,0.0760322981758528,0.0449101796407185,False,,,,,,,SPO2010,K21699,,"DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)",1,SPO_RS10200,0.0,
3901,3843,40406360.9144417,57497418.9623409,76407601.6631827,75164973.1855265,-0.507781622125033,-0.914626454701107,-0.832183003261985,-0.406844832576073,-0.324401381136951,0.0824434514391221,0.0760792892679015,0.0449216950713956,False,,,,,,,SPO3841,K18301,"Multidrug resistance, efflux pump MexJK-OprM","DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)",1,SPO_RS19490,0.0,
3902,3992,33743379.7175866,31572547.7404875,24407640.2721989,55968992.7755732,0.0956946291275961,0.474864831591471,-0.640280475472906,0.379170202463875,-0.735975104600502,-1.11514530706437,0.0761881851132158,0.0449332105020727,False,,,,,,,SPOA0094,,,,1,SPO_RS20285,0.0,
3903,1154,44341146.8358396,95500537.0624936,88627423.2321956,141418993.918344,-1.11058056806311,-0.993773308514573,-1.57464393167839,0.116807259548536,-0.464063363615281,-0.580870623163818,0.0761894689522943,0.0449447259327498,False,,,,,,,SPO1154,,,,1,SPO_RS05850,0.0,
3904,69,52217222.0355104,62661032.4759122,71042131.4333356,112998211.422914,-0.260120482828391,-0.443525601707818,-1.03293911259865,-0.183405118879427,-0.772818629770263,-0.589413510890835,0.0764125945751228,0.0449562413634269,False,,,,,,,SPO0069,K11206,,"Omega-amidase YafV/Nit2, hydrolyzes alpha-ketoglutaramate (Nit2) (PUBMED:28373563)",1,SPO_RS00350,0.0,
3905,125,39755898.9029853,65417895.9438039,57331195.8483539,101382351.839627,-0.728193094816113,-0.533420893315902,-1.27814675849307,0.19477220150021,-0.549953663676962,-0.744725865177173,0.0766288405975475,0.0449677567941041,False,,,,,,,SPO0127,K15034,,Protein chain release factor PrfB (PrfB) (PDB:1GQE),1,SPO_RS00650,3.0,"RXN-12460, RXN-16637, AMINOCYL-TRNA-HYDROLASE-RXN"
3906,3878,18096955.1863744,31574760.9954493,30922978.3959652,49565606.8695181,-0.80228743876318,-0.792397756099863,-1.39700158469116,0.00988968266331724,-0.594714145927984,-0.604603828591301,0.0766510002259839,0.0449792722247812,False,,,,,,,SPO3876,,,,1,SPO_RS19670,0.0,
3907,464,73610788.1381654,93367611.2529821,59137027.3516432,147365273.492528,-0.315345442543094,0.324995450552993,-0.905151219026446,0.640340893096087,-0.589805776483352,-1.23014666957944,0.0771670724434073,0.0449907876554583,False,,,,,,,SPO0464,,,,1,SPO_RS02340,0.0,
3908,1739,22607065.0432337,33828401.3296502,24310476.3148334,43817794.6966303,-0.581962867187822,-0.102063412037086,-0.885884166072219,0.479899455150736,-0.303921298884397,-0.783820754035133,0.0773761701424961,0.0450023030861354,False,,,,,,,SPO1737,K06911,,"Redox-sensitive bicupin YhaK, pirin superfamily (YhaK) (PDB:1J1L) (PUBMED:18561187)",1,SPO_RS08840,0.0,
3909,3461,13557219.0750078,10645468.6979041,11716909.7750546,19127517.2224625,0.341243129048944,0.200677477640798,-0.449372860092875,-0.140565651408145,-0.790615989141819,-0.650050337733674,0.0774418200291557,0.0450138185168125,False,,,,,,,SPO3463,K02389,,Flagellar hook-capping protein FlgD (FlgD) (PDB:6IEF),1,SPO_RS17540,0.0,
3910,1893,356610344.24246,575326129.56007,526905185.987285,803199190.92191,-0.696535124775277,-0.568090329565375,-1.10787835280584,0.128444795209901,-0.411343228030567,-0.539788023240468,0.0777225604363361,0.0450253339474896,False,,,,,,,SPO1891,K10125,,Signal transduction histidine kinase regulating C4-dicarboxylate transport system (PDB:4GCZ),1,SPO_RS09610,0.0,
3911,2377,6458643.62144585,4926829.90946615,7674947.76779809,13856249.0431195,0.406792802933051,-0.243955401057593,-0.986750895502851,-0.650748203990644,-1.3935436984359,-0.742795494445257,0.077784122222588,0.0450368493781667,False,,,,,,,SPO2376,K06929,,Predicted CoA-binding protein (YccU) (PDB:1IUK),1,SPO_RS12055,0.0,
3912,2979,10203999.2308537,15585200.0189749,12300835.4814029,19038444.119157,-0.605888832067783,-0.263785178808682,-0.857677540767834,0.342103653259101,-0.251788708700051,-0.593892361959152,0.0778278250738352,0.0450483648088438,False,,,,,,,SPO2983,K11991,,tRNA(Arg) A34 adenosine deaminase TadA (TadA) (PDB:2A8N),1,SPO_RS15120,2.0,"CYTIDEAM-RXN, CYTIDEAM2-RXN"
3913,2626,54487567.2831754,74024544.5022247,118499558.843452,124065224.565273,-0.43973077006629,-1.08171459270107,-1.12583788510724,-0.641983822634781,-0.68610711504095,-0.0441232924061694,0.0779876842762943,0.0450598802395209,False,,,,,,,SPO2631,K05800,,"DNA-binding transcriptional regulator, Lrp family (Lrp) (PDB:1I1G)",1,SPO_RS13345,0.0,
3914,144,23960268.8684107,44143135.674981,31791687.6984018,53417038.4793843,-0.888226805055865,-0.404783649129509,-1.08715606943774,0.483443155926355,-0.198929264381877,-0.682372420308233,0.0782871939962225,0.045071395670198,False,,,,,,,SPO0146,K10563,,Formamidopyrimidine-DNA glycosylase (Nei) (PDB:1EE8),1,SPO_RS00750,4.0,"RXN-21266, RXN-18435, 3.2.2.23-RXN, 4.2.99.18-RXN"
3915,1146,7963910.69138632,12729823.2751353,9251617.33818526,13739248.8948121,-0.680059149247313,-0.209441331294783,-0.743747786056857,0.470617817952529,-0.0636886368095446,-0.534306454762074,0.0783288466529533,0.0450829111008751,False,,,,,,,SPO1145,K11690,,"TRAP-type C4-dicarboxylate transport system, large permease component (DctQ)",1,SPO_RS05810,0.0,
3916,3718,43080882.2373191,45704814.3208562,39489165.658652,69463338.9011557,-0.0857055787104421,0.123607438806367,-0.631406951812312,0.209313017516809,-0.54570137310187,-0.755014390618679,0.0784535992858927,0.0450944265315522,False,,,,,,,SPO3717,K01255,,Leucyl aminopeptidase (PepB) (PDB:3H8E) (PUBMED:19553197;23825549),1,SPO_RS18865,0.0,
3917,2879,23023431.8053197,38834688.8650989,32177100.7493412,45587256.4532416,-0.754118102782786,-0.482047836033803,-0.926770920228371,0.272070266748983,-0.172652817445584,-0.444723084194567,0.0786369032003581,0.0451059419622293,False,,,,,,,SPO2883,,,Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme (IlvB) (PDB:1BFD),1,SPO_RS14630,2.0,"ACETOLACTSYN-RXN, ACETOOHBUTSYN-RXN"
3918,4149,1435468.94608784,3628920.4369013,2181834.56749197,4123957.44267906,-1.34030312122325,-0.600978913301744,-1.3908128073668,0.739324207921509,-0.050509686143549,-0.789833894065058,0.0786581754882391,0.0451174573929065,False,,,,,,,SPOA0251,K21394,,"TRAP-type C4-dicarboxylate transport system, small permease component YiaM (DctM)",1,SPO_RS21090,0.0,
3919,1075,4751498.86926619,6019633.22818109,7004639.87648959,9965114.83878733,-0.349343284375336,-0.571531242895275,-1.0189711564766,-0.222187958519938,-0.669627872101266,-0.447439913581327,0.078705313202239,0.0451289728235836,False,,,,,,,SPO1075,K07793,,TctA family transporter (PUBMED:14499931),1,SPO_RS05455,0.0,
3920,2724,796672.164281671,884623.048058586,766648.333966492,1103095.86750775,-0.167994094859796,0.0527293499882937,-0.473119453679448,0.22072344484809,-0.305125358819651,-0.525848803667742,0.0788088701962572,0.0451404882542607,False,,,,,,,SPO2729,,,"Cell wall-associated hydrolase, NlpC_P60 family (NlpC) (PDB:2EVR)",1,SPO_RS13850,0.0,
3921,2514,72154363.2806506,87828266.8573141,67093151.1405057,127218581.886068,-0.28822720563544,0.0996040211913644,-0.752909001032041,0.387831226826804,-0.4646817953966,-0.852513022223405,0.0789176691973526,0.0451520036849378,False,,,,,,,SPO2517,,,"Outer membrane protein chaperone/metalloprotease BepA/YfgC, contains M48 and TPR domains (BepA) (PDB:6AIT) (PUBMED:24003122)",1,SPO_RS12775,0.0,
3922,1572,5408933.27419672,4781222.23174837,6206027.31598942,9877817.74077984,0.162435227428122,-0.212897513693821,-0.809521095209447,-0.375332741121944,-0.97195632263757,-0.596623581515626,0.0789542134389991,0.0451635191156149,False,,,,,,,SPO1569,K08692,"Citrate cycle (TCA cycle, Krebs cycle)","Succinyl-CoA synthetase, alpha subunit (SucD) (PDB:1CQI)",1,SPO_RS07985,1.0,SUCCCOASYN-RXN
3923,2678,107990830.288056,137622652.437328,88767334.9762767,227428161.759055,-0.355023202149872,0.276525090252469,-0.978306208639136,0.631548292402342,-0.623283006489263,-1.2548312988916,0.0790290750118309,0.045175034546292,False,,,,,,,SPO2682,K03117,,Twin-arginine protein secretion pathway components TatA and TatB (TatA) (PDB:2L16),1,SPO_RS13605,0.0,
3924,3474,43209205.2934931,53027898.7623553,69667685.1919807,88835473.5946798,-0.295331076581543,-0.683015494893464,-0.972360773374145,-0.38768441831192,-0.677029696792601,-0.289345278480681,0.0791074206394317,0.0451865499769691,False,,,,,,,SPO3476,,,,1,SPO_RS17605,0.0,
3925,222,53849723.7846524,75233332.6120501,44472126.4578653,92232981.8035568,-0.477403256115838,0.277836751422299,-0.694973345978212,0.755240007538137,-0.217570089862373,-0.972810097400511,0.0791430580791306,0.0451980654076462,False,,,,,,,SPO0224,K22468,,"Polyphosphate kinase 2, PPK2 family (PPK2) (PDB:3CZP)",1,SPO_RS01140,2.0,"RXN-20670, POLYPHOSPHATE-KINASE-RXN"
3926,1493,2857844.17821269,3456280.17434875,4414975.54177413,5858227.69969727,-0.263765503262295,-0.628906220557635,-0.97020516177475,-0.365140717295339,-0.706439658512454,-0.341298941217115,0.079191179971006,0.0452095808383233,False,,,,,,,SPO1490,K11959,,"ABC-type branched-chain amino acid transport system, periplasmic component (LivK) (PDB:1USG)",1,SPO_RS07590,0.0,
